,seed,dataset,num_clients,split,split_args,model,model_params,glob_c_idx,glob_c_idx_ipcw,glob_ibs,iso_c_idx,iso_c_idx_ipcw,iso_ibs,fed_c_idx,fed_c_idx_ipcw,fed_ibs
301,50494,GBSG2,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 100}",0.7277984304006608,0.7676273914995528,0.1814951808260627,0.666057414291615,0.7033306576690048,0.1874513362438404,0.6968194960760017,0.7344493739802938,0.1758629562277187
42,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.9357180262733676,0.9449434633507128,0.041836036009609,0.9322863495151784,0.9419694497137144,0.0540570621321838,0.9317540985745142,0.9415320552657748,0.0508784040612843
46,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.9324268667453116,0.9419665496922291,0.0439492227586413,0.9266316491765576,0.937046342574862,0.0566085554942312,0.9284834389076184,0.938914330444119,0.0450811593774678
43,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.9325722293971735,0.9419983546212216,0.0452103184455063,0.93081855945612,0.940723528019386,0.057430415371678,0.934515988959893,0.9438970614959667,0.0427506018668655
45,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.9315714634478156,0.941527885366478,0.0466796773248226,0.9297773528715648,0.9398111551714766,0.0481121272634297,0.9327175920490356,0.9425847681525268,0.0440677021860342
44,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.9274714912158096,0.9378473288949628,0.0461992062147918,0.9089869527701836,0.9126083476653726,0.062509859079948,0.9325107298136937,0.9421974266010494,0.0437771429356347
47,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.9318696432465072,0.9418219812628066,0.0458498103361409,0.8985521507149793,0.9016871205282208,0.0669032430557092,0.9332822700428074,0.9429931078321416,0.0435762017312453
366,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 400}",0.929340705828856,0.9398600278121348,0.0417536633167747,0.9292082021808123,0.9394554816181486,0.0470188345628435,0.9290294806639718,0.9391916990915572,0.0458553881374271
367,50494,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 375}",0.929340705828856,0.9398600278121348,0.0417536633167747,0.9292082021808123,0.9394554816181486,0.0470188345628435,0.928591529084644,0.9390384622971724,0.0440778018005463
36,50494,flchain,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.9357012536596911,0.9449341168798258,0.0418508913293598,0.8919746770805961,0.8963495427840711,0.0616890428753559,0.9299147019413369,0.9396158447713916,0.0546986906169577
40,50494,flchain,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.9324268667453116,0.9419665496922291,0.0439492227586413,0.926083277890527,0.9358786433807804,0.0585217415948371,0.9343091267245508,0.9436953179652036,0.0444653449486364
37,50494,flchain,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.9320727782343656,0.941475623661853,0.0455544701070246,0.9317926755859698,0.9415456198896408,0.0529304511699527,0.9361000691404407,0.945242361036475,0.041568959616412
39,50494,flchain,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.9296854762210928,0.939922185107778,0.0463266913345782,0.9302891039510688,0.9397906677906144,0.0476656609484257,0.9355055731668,0.944820515163072,0.0421102386460379
38,50494,flchain,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.9282243952075052,0.9384934352223412,0.046431502907567,0.8951972552549531,0.893430027453437,0.0669191383723487,0.9387631874675032,0.947573590250611,0.0424056515421078
41,50494,flchain,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.9318696432465072,0.9418219812628066,0.0458498103361409,0.9013106865776228,0.9007682496551304,0.0663399024717651,0.9370188356451584,0.9460775952704448,0.0423294389845909
364,50494,flchain,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 325}",0.9286493014206404,0.9391986981602942,0.0419732082140423,0.9289125382741726,0.939239582266972,0.047065122621278,0.9297749301607002,0.9398708290745442,0.0463453199626558
365,50494,flchain,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 225}",0.9286493014206404,0.9391986981602942,0.0419732082140423,0.9289125382741726,0.939239582266972,0.047065122621278,0.929172979692092,0.9394661226907378,0.0444333906165971
18,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.64139907123802,0.655553601602306,0.1536697215110054,0.5838079241181702,0.5886045341098957,0.1754761247539347,0.6318150380397194,0.6375307105346529,0.1610898721964766
22,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.625372986859006,0.6326182539469789,0.1682165990078253,0.5590198596976583,0.5620662400174046,0.184762308924172,0.6173698251160953,0.637070036767183,0.1684812785843236
19,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.630412014623061,0.6304763902109819,0.1722648153860627,0.5797865823535224,0.5859206729130265,0.1795691685436926,0.6522082798142476,0.6546737468711211,0.1592102087632816
21,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.6135757336231598,0.6145546337174694,0.1848482722021018,0.6003122221124395,0.6050825560355774,0.1760426978893801,0.6483746665349274,0.649872509610139,0.1603976659277438
20,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.6421104633929453,0.638873987267587,0.1647309305481228,0.5061733030332972,0.5115905443281151,0.2311473366465492,0.6048414188321312,0.6206581794866255,0.1737562093592481
23,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.6449955537990317,0.6430154986679747,0.1633156773356365,0.5083825708922044,0.5142398878368946,0.2284523347886468,0.6100187728485328,0.6244210162448945,0.1707440813679344
306,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 400}",0.6338306491453414,0.6323659457670794,0.1659193872647428,0.6117863847445906,0.6111292866638024,0.1742735154395306,0.6348779764845371,0.6350829520341346,0.164704408419132
307,50494,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 100}",0.6338306491453414,0.6323659457670794,0.1659193872647428,0.6117863847445906,0.6111292866638024,0.1742735154395306,0.6367750222310048,0.6411226827066709,0.1638422590359068
12,50494,metabric,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.6377630668906235,0.6512173679501718,0.1552713474249301,0.6032862365378915,0.6141028526463279,0.1696781309384827,0.6173895860092876,0.6281295004931482,0.1660404462209091
16,50494,metabric,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.6244837466653492,0.6303537706700635,0.1681423120684392,0.5850054342456279,0.5933971795652975,0.1837965610147874,0.6118762968086158,0.6347052714908193,0.1683998196699176
13,50494,metabric,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.6274281197510128,0.6263004023849242,0.17404336187644,0.5943859302440471,0.6009114087593612,0.1759649580449296,0.6491453413694299,0.6534274419873394,0.1580840833457392
15,50494,metabric,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.6135757336231598,0.6145546337174694,0.1848482722021018,0.5775664460033594,0.5815974851128195,0.179508979186651,0.6510226262227052,0.655315841327929,0.1599774549542578
14,50494,metabric,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.6424661594704081,0.6386907361104696,0.1643082408313555,0.4984942199387411,0.5008110742819128,0.238600688641571,0.621341764647762,0.6381770964216603,0.1658895541026363
17,50494,metabric,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.6451536409445707,0.6430695066879629,0.1627763549505488,0.5041636201956329,0.5094001188358801,0.2366249840020534,0.6102756644600336,0.6277413598444731,0.170261893946381
304,50494,metabric,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 200}",0.6337911273589566,0.6350863069291128,0.1660566560709004,0.6108526825412509,0.6108306600498046,0.1718932207637397,0.6320324078648355,0.6349696355998247,0.1647202066321578
305,50494,metabric,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 400}",0.6337911273589566,0.6350863069291128,0.1660566560709004,0.6108526825412509,0.6108306600498046,0.1718932207637397,0.6368935875901591,0.6391433825719687,0.1633696953146986
30,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.82465351045715,0.8029214109549971,0.1262572088694797,0.8204629518816431,0.7978988107712488,0.1348450532360285,0.8426685871177207,0.81987536369283,0.1284807599109704
34,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.5,0.5,0.131873327709932,0.8277516025338196,0.808346993182478,0.1440656202066591,0.8374671322220753,0.8207320308314108,0.1308030259629005
31,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.7948767208998125,0.7794467411229924,0.152242140127084,0.8198652254885287,0.8003529798054162,0.1420217817701091,0.803237751700516,0.7878488636130049,0.1312435228780986
33,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.8216601543499547,0.8034601694246042,0.1480597323965659,0.8177542340556722,0.798038044444632,0.1478930117413306,0.8258457438283464,0.8051637616750693,0.1446626893294563
32,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.8284408722935043,0.809738485354974,0.1335341594466116,0.8199206204232692,0.800816402322457,0.1321622829449721,0.8450894472474352,0.827058307823475,0.1309569800875555
35,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.840081157253727,0.8217847396384071,0.1307931407350998,0.8183156020551066,0.799180692567903,0.1331685342477042,0.808040279081291,0.7927929005719191,0.1332815964038457
362,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 600}",0.8289241344847641,0.8051027634298535,0.1754832561632191,0.8262198608512833,0.8024259240374574,0.1799314881644938,0.8386292710614481,0.8147710568427428,0.1746925658136544
363,50494,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 600}",0.8289241344847641,0.8051027634298535,0.1754832561632191,0.8262198608512833,0.8024259240374574,0.1799314881644938,0.830372871249294,0.8051062473890175,0.1550909858886988
24,50494,support2,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.8223166350674083,0.8010141565521408,0.1259634281568064,0.8190527781102175,0.7973197142632646,0.1335602601880893,0.845062152206944,0.8229512299479688,0.1262522986944625
28,50494,support2,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.5,0.5,0.131736827758284,0.8318325260300204,0.8123778983983238,0.1335097317975524,0.848422241678687,0.8309624410357039,0.1270095185538393
25,50494,support2,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.792399521007033,0.7773600664291906,0.1534959294468187,0.8187062710705465,0.7993361842353227,0.1386501114357315,0.8487469826732482,0.8272973475781151,0.123328754442389
27,50494,support2,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.8228376903916559,0.8049155115060083,0.1469348142101166,0.8224265850894893,0.8023733479550073,0.1458543231944808,0.8457305307625604,0.828696579687812,0.1172254116698815
26,50494,support2,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.8282253114609075,0.809764565291574,0.1332727112789232,0.823178178524962,0.8041641543574668,0.13134491364828,0.8523394299255825,0.834071024682552,0.1247822456086749
29,50494,support2,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.840028666791244,0.8215125095225433,0.1311454600167617,0.8215425757139927,0.8025088400620526,0.1311577388120462,0.8367847562097966,0.8191638925811427,0.1296353152421488
360,50494,support2,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 400}",0.8282337099349049,0.8034924824708354,0.1743501231974061,0.8265530003198419,0.8026182457947406,0.1793205168565781,0.837109497204358,0.8129527377013422,0.1768076235644553
361,50494,support2,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 350}",0.8282337099349049,0.8034924824708354,0.1743501231974061,0.8265530003198419,0.8026182457947406,0.1793205168565781,0.8284846143455734,0.8041914826553321,0.1550411806773149
410,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.7638103523270987,0.8154351483509724,0.1375816007656595,0.648064375815572,0.6693758481094959,0.1941739379724039,0.7577207481513701,0.8026344789431308,0.1522331390604508
414,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.7303175293605916,0.7562230387740334,0.1618598452074513,0.6979121357111787,0.7345550692208137,0.1814372707709051,0.4432361896476729,0.3645992323657481,0.2219803668274606
411,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.7059591126576773,0.7277143862075545,0.2027768365831886,0.682557633753806,0.7171202578500566,0.2133044908895715,0.765115267507612,0.7967467649059792,0.1405980096102441
413,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.6752936059156155,0.6993075040064,0.1979634515994457,0.683514571552849,0.7242324206639312,0.1928933215647995,0.7237929534580252,0.7770717097990149,0.1685218608967644
412,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.7638103523270987,0.7936432262974946,0.1524340794377303,0.6496737712048717,0.6522073609120714,0.1928047588427864,0.7177033492822966,0.7473715518875971,0.1671933637464534
415,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.7398869073510221,0.7652048216836285,0.1725188234267104,0.6578512396694215,0.6926567794549585,0.1927982547274542,0.7416267942583732,0.7667850830451555,0.1592286276783902
408,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 700}",0.7424967377120487,0.778043968729251,0.1810307745736417,0.7083079599826011,0.732900948016353,0.1973839760920876,0.7712048716833406,0.805305311185355,0.1924656228890565
409,50494,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 1300}",0.7424967377120487,0.778043968729251,0.1810307745736417,0.7083079599826011,0.732900948016353,0.1973839760920876,0.7577207481513701,0.7884832195787888,0.1887868585733082
402,50494,whas500,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.7620704654197478,0.8162286178580525,0.1384333866904218,0.6750326228795128,0.7196505470262134,0.1903180399939642,0.7311874728142671,0.7721011238963192,0.1555387970359658
406,50494,whas500,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.7303175293605916,0.7562230387740334,0.1618598452074513,0.6803392779469334,0.7148439760296598,0.1880340968775664,0.74032187907786,0.7810245389050583,0.1680708573837599
403,50494,whas500,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.704654197477164,0.7268295401715482,0.2036336245874909,0.6875163114397564,0.7016519588940464,0.1898710353190887,0.7468464549804262,0.7719678781305572,0.1458473112729802
405,50494,whas500,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.6729012614180079,0.700931383002081,0.2027901820473489,0.6873858199217051,0.7258232216491742,0.1834439186416717,0.7807742496737712,0.8213993283046935,0.1266336400270223
404,50494,whas500,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.7672901261418008,0.7964257475828265,0.1518527785681885,0.6030448020878644,0.6334703307101804,0.2067729786298103,0.7446715963462375,0.7791265520784131,0.1521505276739176
407,50494,whas500,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.7398869073510221,0.7651792090012546,0.1715800737964006,0.6207916485428446,0.6366661940573856,0.2072749313605981,0.7538060026098303,0.7795309364467206,0.1475572171379894
400,50494,whas500,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 800}",0.7398869073510221,0.7763540169175503,0.1815956098659159,0.7011309264897782,0.7416487696212308,0.1992438730412023,0.7377120487168334,0.7851057215586387,0.1966414378417839
401,50494,whas500,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 1300}",0.7398869073510221,0.7763540169175503,0.1815956098659159,0.7011309264897782,0.7416487696212308,0.1992438730412023,0.7333623314484559,0.7694491050307752,0.1902827243583075
114,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.5708641504032066,0.5521689386030252,0.1373207004125929,0.5537691463472825,0.5388540596982913,0.1423998269112007,0.5721238726917021,0.5556150247609796,0.137315572414497
118,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.5035548981247316,0.5109583421079393,0.1389464890938736,0.5572104785990362,0.5457725435237393,0.1528162093809319,0.5683637925275564,0.5519716248959908,0.1366458992132598
115,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.5715989884048289,0.5599759913436011,0.1332788295033012,0.549738035024097,0.5355264040800936,0.1427669775797121,0.5829460323519587,0.5639952712305484,0.1349540067462966
117,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.5665028391468244,0.5502862961279806,0.1459775392652677,0.5426893162189245,0.5335597551637257,0.1409338327187645,0.5886338693515293,0.5664464463872761,0.1365016883308634
116,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.5827265352865391,0.569819630714432,0.1384389901033261,0.5334341747387509,0.5164789061695887,0.1494712470883731,0.588013551557952,0.5703940689785386,0.1341684534995754
119,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.5687073531516915,0.5596223315237457,0.1390579333455174,0.5245769909815335,0.5101784930219585,0.1500318574033951,0.5804265877749678,0.5657141504526227,0.1362486261148819
346,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 2000}",0.55244071193396,0.5378856119095539,0.1391060698324346,0.5606031397623705,0.5450201640210209,0.1403892533944929,0.5780073483800162,0.5595650576652144,0.1379346274554616
347,55125,Aids2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 500}",0.55244071193396,0.5378856119095539,0.1391060698324346,0.5606031397623705,0.5450201640210209,0.1403892533944929,0.5751825165815718,0.5580220060050214,0.1380710401831885
108,55125,Aids2,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.5694231044519731,0.5519980684406905,0.1365626344228294,0.522631101779835,0.5151326273546499,0.1424843618437213,0.5580856038555136,0.5452792103436677,0.1389901737720944
112,55125,Aids2,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.499728014505893,0.5078231831379854,0.1390688899003877,0.5416338216347759,0.5336617446784073,0.1554610353617073,0.558524597986353,0.5474284790626663,0.1433169848963074
109,55125,Aids2,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.5711790809753304,0.5635296211193869,0.1353901843595633,0.5426062890680918,0.5273835329197033,0.1430511482839211,0.5485995132891158,0.5251509749576228,0.1399147465809587
111,55125,Aids2,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.5752063749582479,0.562810135202775,0.1466087499711297,0.5565061793195591,0.5417601392277192,0.1395254880210252,0.5658157178985542,0.5471121023627766,0.1372455513202194
110,55125,Aids2,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.5821634775969843,0.570063189022317,0.1386160110132291,0.515663501455361,0.5037778690163309,0.1481751147826835,0.5685928329436465,0.5466934395344345,0.1403200460659075
113,55125,Aids2,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.5675716944219116,0.5586956320851566,0.1390539445751198,0.5103230424201937,0.4986763564112402,0.1495586712248461,0.5319940831225843,0.5147734146366238,0.1439633647004934
344,55125,Aids2,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 500}",0.5643508135706446,0.547979690806936,0.1390685395608469,0.541342749439328,0.529265030997503,0.1398876757615771,0.5779262298993176,0.5590619118299442,0.1386180715791562
345,55125,Aids2,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 2000}",0.5643508135706446,0.547979690806936,0.1390685395608469,0.541342749439328,0.529265030997503,0.1398876757615771,0.5772104785990361,0.5569932735752624,0.1385398893626803
